fecha_hora;nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
2022-09-01:12:59:40.990670;BCHB0816SE6;7000000000;7084770000;99.875;9.4;TRD;20160927;20220927;TV;7.59;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-01:12:59:22.004467;TFIT21280542;500000000;397269500;77.021;12.4;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:58:48.004462;TUVT11070525;100000000;31150434596;98.244;4.2;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:58:26.990664;BSFDT1199A07;744000000;682720808;91.763;17.792;TRD;20190618;20260618;TV;2.9;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
2022-09-01:12:58:26.990663;BSFDT1199A07;744000000;680419992;91.454;17.792;TRD;20190618;20260618;TV;2.9;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
2022-09-01:12:58:25.990662;BVISA120SA09;500000000;316426378;63.285;15.726;TRD;20200813;20290813;TV;6.33;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
2022-09-01:12:58:25.990661;BVISA120SA09;500000000;315360000;63.072;15.726;TRD;20200813;20290813;TV;6.33;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
2022-09-01:12:56:33.990655;BSIS01149D09;500000000;501030000;99.268;15.654;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-01:12:56:31.990654;BEPM07159A20;5500000000;4977825110;90.505;17.822;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-09-01:12:56:31.990653;BEPM07159A20;5500000000;4961049500;90.2;17.822;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-09-01:12:55:32.990650;BBOC119SA060;1000000000;856040000;84.431;15.47;TRD;20190918;20240918;TV;5.83;BOC;BANCO DE OCCIDENTE S.A.
2022-09-01:12:55:01.004420;TFIT08031127;1000000000;815975000;76.84;12.003;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:54:38.004416;TUVT18250237;5000000;1273272082;79.3;5.914;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:54:12.004409;TFIT10260331;2500000000;1925341861;73.894;12.03;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:54:12.004408;TFIT10260331;2500000000;1923582500;73.894;12.03;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:53:45.990643;BBCX1218C024;6000000000;5895900000;98.153;13.545;TRD;20210527;20230527;MV;1.53;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-09-01:12:53:40.990642;BBOC3169B120;2000000000;1847661291;92.383;18.409;TRD;20160610;20260610;TV;4.6;BOC;BANCO DE OCCIDENTE S.A.
2022-09-01:12:53:40.990641;BBOC3169B120;2000000000;1908186000;95.409;18.409;TRD;20160610;20260610;TV;4.6;BOC;BANCO DE OCCIDENTE S.A.
2022-09-01:12:53:14.004401;TFIT16280428;100000000;78104200;76.033;12.07;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:51:44.004375;TFIT08031127;1500000000;1223407500;76.803;12.015;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:51:01.004356;TFIT16240724;200000000;198295000;98.079;11.15;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:50:49.004342;TFIT16240724;500000000;495737500;98.079;11.15;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:50:28.004339;TFIT08261125;1500000000;1366026000;86.291;11.54;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:49:02.004320;TFIT10260331;500000000;381816500;73.314;12.168;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:48:54.004317;TFIT16240724;7000000000;6936852620;98.006;11.195;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:48:54.004316;TFIT16240724;7000000000;6935215000;98.006;11.195;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:48:26.004306;TFIT10260331;1000000000;763633000;73.314;12.168;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:47:31.004293;TFIT15260826;17500000000;15254903808;87.027;11.761;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:47:31.004292;TFIT15260826;17500000000;15251302500;87.027;11.761;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:47:15.990614;BBCX1218C024;3000000000;2947530000;98.139;13.567;TRD;20210527;20230527;MV;1.53;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-09-01:12:47:06.990613;BBCX1218C024;3000000000;2947530000;98.139;13.567;TRD;20210527;20230527;MV;1.53;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-09-01:12:46:30.004287;TUVT11070525;7500000;2338304776;98.33;4.165;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:45:56.004284;TUVT11070525;50000000;15575217298;98.244;4.2;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:45:16.004280;TUVT10180429;26000000;6701047505;81.375;5.7;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:45:15.004274;TFIT10260331;500000000;382086500;73.368;12.155;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:43:40.004262;TFIT10260331;500000000;382086500;73.368;12.155;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:41:50.004241;TFIT08031127;2500000000;2039837500;76.836;12.004;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:36:20.004187;TUVT11070525;15000000;4672565189;98.244;4.2;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:33:39.004148;TFIT31261050;500000000;333968173;60.4;12.311;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:33:39.004147;TFIT31261050;500000000;332787500;60.4;12.311;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:32:17.004132;TUVT18250237;5000000;1273789344;79.333;5.91;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:32:03.004129;TFIT15260826;35000000000;30483410460;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:32:03.004128;TFIT15260826;35000000000;30435755000;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:31:17.004114;TUVT17230223;15000000;4901322015;101.758;1.042;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:31:05.004113;TFIT16240724;1000000000;990985000;98.03;11.18;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:30:53.004110;TFIT16240724;5000000000;4953825000;98.008;11.194;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:30:26.004106;TFIT08261125;1500000000;1366371000;86.314;11.53;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:28:52.004088;TUVT11070525;2500000;779568264;98.347;4.158;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:28:42.004081;TUVT11070525;5000000;1559136215;98.347;4.158;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:28:39.004080;TFIT16240724;1000000000;990205000;97.952;11.229;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:25:50.004054;TUVT17230223;10000000;3267548010;101.758;1.042;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:19:42.004005;TFIT10260331;1000000000;762503000;73.201;12.195;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:18:35.003994;TFIT16300632;1783800000;1290474056;71.04;12.211;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:17:11.990527;BSIS01149D09;500000000;501060000;99.274;15.643;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-01:12:15:44.990523;BSIS01149D09;5000000000;5009650000;99.255;15.676;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-01:12:11:49.990502;BFAN921SA024;500000000;477028619;95.405;13.982;TRD;20210420;20230420;TV;4.32;FAN;BANCO FINANDINA S.A.
2022-09-01:12:11:49.990501;BFAN921SA024;500000000;475421000;95.084;13.982;TRD;20210420;20230420;TV;4.32;FAN;BANCO FINANDINA S.A.
2022-09-01:12:11:36.990500;BISG5219C020;2000000000;1730437693;86.521;17.939;TRD;20210519;20410519;TV;4.45;ISG;ISAGEN S.A. E.S.P.
2022-09-01:12:11:36.990499;BISG5219C020;2000000000;1724606000;86.23;17.939;TRD;20210519;20410519;TV;4.45;ISG;ISAGEN S.A. E.S.P.
2022-09-01:12:11:34.990498;BSIS01149D09;5000000000;5009000000;99.242;15.699;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-01:12:11:06.003925;TCO364060922;2000000000;1997260000;99.863;10.528;ASPT;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:10:47.990493;BCHB0816SE6;7000000000;7084560000;99.872;9.45;TRD;20160927;20220927;TV;7.59;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-01:12:10:11.990487;BSIS01149D09;4500000000;4509540000;99.274;15.643;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-01:12:08:48.003896;TUVT11170327;5000000;1477926060;92.769;5.12;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:08:46.003895;TFIT16240724;1000000000;990395000;97.971;11.217;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:08:39.003890;TFIT16240724;5000000000;4951975000;97.971;11.217;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:08:17.003885;TFIT16300632;150000000;109589642;71.29;12.15;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:08:17.003884;TFIT16300632;150000000;108747300;71.29;12.15;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:07:37.003879;TFIT15260826;3842300000;3349563448;86.95;11.8;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:07:31.003878;TFIT15260826;4678900000;4081451259;87.005;11.78;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:07:22.003876;TFIT21280542;6762000000;5380902072;77.016;12.401;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:06:45.003872;TFIT15260826;100000000;86959300;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:12:01:12.003828;TFIT08261125;2000000000;1818548000;86.15;11.6;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:59:22.003818;TFIT08261125;200000000;182042800;86.244;11.56;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:59:03.003815;TFIT16240724;1000000000;990705000;98.002;11.198;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:58:15.003811;TFIT15260826;46000000000;40143195648;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:58:15.003810;TFIT15260826;46000000000;40001278000;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:58:09.003809;TFIT15260826;35000000000;30543735819;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:58:09.003808;TFIT15260826;35000000000;30435755000;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:57:56.003807;TUVT10180429;17000000;4381454138;81.375;5.7;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:55:36.003793;TUVT11070525;5000000;1557913595;98.269;4.19;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:55:23.003791;TFIT21280542;3000000000;2383578000;76.893;12.422;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:54:30.990426;BISU01169C7;500000000;507710000;99.07;15.788;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:54:20.990425;BISU01169C7;500000000;507710000;99.07;15.788;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:54:13.990424;BISU01169C7;1000000000;1015420000;99.07;15.788;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:54:01.990423;BISU01169C7;500000000;507710000;99.07;15.788;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:53:50.990420;BISU01169C7;3000000000;3046260000;99.07;15.788;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:52:21.003776;TCO364061222;2000000000;1949324000;97.466;10.25;TRD;20211207;20221206;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:50:39.990408;BEEB1179A007;500000000;481778862;96.355;17.051;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
2022-09-01:11:50:39.990407;BEEB1179A007;500000000;481216500;96.243;17.051;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
2022-09-01:11:48:38.003746;TFIT10260331;10015000000;7707201132;73.894;12.03;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:48:38.003745;TFIT10260331;10015000000;7705871495;73.894;12.03;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:39:03.990328;BDVI1139C12;2000000000;2029491525;101.474;12.61;TRD;20130213;20230213;TV;3.23;DVI;BANCO DAVIVIENDA S.A
2022-09-01:11:39:03.990327;BDVI1139C12;2000000000;2022652000;101.132;12.61;TRD;20130213;20230213;TV;3.23;DVI;BANCO DAVIVIENDA S.A
2022-09-01:11:38:55.003659;TFIT15260826;10000000000;8697983380;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:38:55.003658;TFIT15260826;10000000000;8695930000;86.836;11.83;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:38:34.003657;BGLT10260224;2000000;8674033825;97.95;5.541;TRD;20140226;20240226;SV;4;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:37:34.003643;TFIT10260331;1000000000;764383000;73.389;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:36:10.003614;TFIT08261125;2000000000;1820888000;86.267;11.55;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:32:53.990304;BBPO520SB036;500000000;487350000;97.028;13.648;TRD;20200204;20230204;TV;5.88;BPO;BANCO POPULAR S.A.
2022-09-01:11:32:42.003581;TFIT16300632;500000000;361391000;71.07;12.2;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:30:12.003538;TFIT08031127;1000000000;816075000;76.85;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:27:52.003469;TFIT16300632;500000000;361391000;71.07;12.2;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:26:44.003453;TFIT08261125;500000000;454292000;86.081;11.63;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:22:21.003392;TUVT17230223;62795000;20506362453;101.696;1.167;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:22:11.003386;TUVT17230223;2000000;653120872;101.696;1.167;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:21:58.003381;TUVT17230223;205000;66945005;101.696;1.167;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:21:50.003380;TFIT10260331;500000000;382191500;73.389;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:20:04.003343;TFIT16300632;4000000000;2889368000;71.026;12.21;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:19:01.003333;TFIT08031127;4500000000;3672247500;76.848;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:18:59.003331;TFIT08031127;4500000000;3672337500;76.85;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:18:39.003327;TFIT08031127;500000000;408502500;76.943;11.97;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:15:28.003281;TFIT16240724;40500000000;40175967058;98.108;11.132;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:15:28.003280;TFIT16240724;40500000000;40166482500;98.108;11.132;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:14:43.003272;TCO364060623;500000000;461163000;92.232;11.2;TRD;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:14:02.003263;TFIT10260331;500000000;382361500;73.423;12.142;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:13:58.003262;TFIT16280428;1830000000;1433428020;76.176;12.039;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:10:52.003213;TFIT10260331;500000000;382361500;73.423;12.142;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:07:48.003158;TFIT08031127;3000000000;2448225000;76.85;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:07:26.003154;TFIT16240724;1000000000;991475000;98.079;11.15;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:06:13.990236;BISU01169C7;2500000000;2539300000;99.1;15.743;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:11:02:50.003052;TFIT31261050;7000000000;4669762323;60.455;12.3;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:02:50.003051;TFIT31261050;7000000000;4662875000;60.455;12.3;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:02:44.003049;TUVT17230223;55000000;17962203337;101.704;1.151;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:02:02.003039;TUVT17230223;10000000;3266011898;101.709;1.141;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:00:26.003026;TUVT32160649;600000;135761873;71.386;5.9;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:11:00:16.003021;TUVT32160649;4400000;995586021;71.386;5.9;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:57:52.002988;BGLT10260224;1000000;4337016912;97.95;5.541;TRD;20140226;20240226;SV;4;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:54:00.002932;TFIT16090736;33000000000;20342751000;60.72;12.28;TRD;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:51:55.990204;BITU4189C060;1500000000;1515405000;98.659;15.621;TRD;20180621;20230621;TV;3.19;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-09-01:10:51:46.990203;BVBBO120SE05;179000000;138118190;76.278;15.17;TRD;20200924;20250924;TV;4.75;BBO;BANCO DE BOGOTA S.A.
2022-09-01:10:49:48.990200;BISU01169C7;1000000000;1015640000;99.092;15.754;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:10:46:58.002849;TFIT16180930;13700000000;11697060000;77.991;12.19;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:54.002848;TFIT16180930;22000000000;18783600000;77.991;12.19;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:51.002847;TFIT16180930;14000000000;11953200000;77.991;12.19;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:46.002843;TFIT16180930;50000000000;42690000000;77.991;12.19;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:40.002840;TFIT10260331;13200000000;10067811600;73.222;12.19;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:36.002838;TFIT10260331;24708000000;18845112804;73.222;12.19;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:32.002835;TFIT10260331;13500000000;10296625500;73.222;12.19;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:46:26.002832;TFIT10260331;48977100000;37355470872;73.222;12.19;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:44:51.002800;TFIT16280428;44000000000;34457808000;76.242;12.007;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:44:42.002795;TUVT11070525;30000000;9345130379;98.244;4.2;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:43:42.990184;BITU4189C060;500000000;504990000;98.63;15.665;TRD;20180621;20230621;TV;3.19;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-09-01:10:43:37.990183;BITU4189C060;1000000000;1009980000;98.63;15.665;TRD;20180621;20230621;TV;3.19;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-09-01:10:43:35.002763;TFIT16240724;1000000000;991635000;98.095;11.14;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:43:03.990181;BCCB03149C10;500000000;466025000;93.017;18.7;TRD;20141127;20241127;TV;3.8;CCB;CEMENTOS ARGOS S.A.
2022-09-01:10:42:04.002745;TFIT10260331;500000000;381981500;73.347;12.16;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:41:56.002741;TFIT10260331;500000000;381981500;73.347;12.16;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:36:49.002659;TFIT08031127;3000000000;2450085000;76.912;11.98;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:36:20.990158;BCCB2209C051;500000000;447270000;89.221;18.75;TRD;20201125;20250225;TV;2.24;CCB;CEMENTOS ARGOS S.A.
2022-09-01:10:26:23.990139;BISU01169C7;1000000000;1015350000;99.063;15.798;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
2022-09-01:10:24:22.002476;TFIT16300632;150000000;108582300;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:24:16.002474;TFIT16300632;100000000;72388200;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:24:09.002471;TFIT16300632;100000000;72388200;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:24:03.002469;TFIT16300632;250000000;180970500;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:23:53.002465;TFIT16300632;500000000;361941000;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:23:44.002463;TFIT16300632;100000000;72388200;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:23:37.002459;TFIT16300632;250000000;180970500;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:23:19.002451;TFIT16300632;700000000;506717400;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-01:10:23:06.002450;TFIT16300632;300000000;217164600;71.18;12.175;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
